file_path,relative_path,genre,emotion,file_size,filename
../data/raw/blues/blues_blues.00021.wav,blues/blues_blues.00021.wav,blues,melancholic,132,blues_blues.00021.wav
../data/raw/blues/blues_blues.00022.wav,blues/blues_blues.00022.wav,blues,melancholic,132,blues_blues.00022.wav
../data/raw/blues/blues_blues.00023.wav,blues/blues_blues.00023.wav,blues,melancholic,132,blues_blues.00023.wav
../data/raw/blues/blues_blues.00024.wav,blues/blues_blues.00024.wav,blues,melancholic,132,blues_blues.00024.wav
../data/raw/blues/blues_blues.00025.wav,blues/blues_blues.00025.wav,blues,melancholic,132,blues_blues.00025.wav
../data/raw/blues/blues_blues.00026.wav,blues/blues_blues.00026.wav,blues,melancholic,132,blues_blues.00026.wav
../data/raw/blues/blues_blues.00027.wav,blues/blues_blues.00027.wav,blues,melancholic,132,blues_blues.00027.wav
../data/raw/blues/blues_blues.00028.wav,blues/blues_blues.00028.wav,blues,melancholic,132,blues_blues.00028.wav
../data/raw/blues/blues_blues.00029.wav,blues/blues_blues.00029.wav,blues,melancholic,132,blues_blues.00029.wav
../data/raw/blues/blues_blues.00030.wav,blues/blues_blues.00030.wav,blues,melancholic,132,blues_blues.00030.wav
../data/raw/blues/blues_blues.00031.wav,blues/blues_blues.00031.wav,blues,melancholic,132,blues_blues.00031.wav
../data/raw/blues/blues_blues.00032.wav,blues/blues_blues.00032.wav,blues,melancholic,132,blues_blues.00032.wav
../data/raw/blues/blues_blues.00033.wav,blues/blues_blues.00033.wav,blues,melancholic,132,blues_blues.00033.wav
../data/raw/blues/blues_blues.00034.wav,blues/blues_blues.00034.wav,blues,melancholic,132,blues_blues.00034.wav
../data/raw/blues/blues_blues.00035.wav,blues/blues_blues.00035.wav,blues,melancholic,132,blues_blues.00035.wav
../data/raw/blues/blues_blues.00036.wav,blues/blues_blues.00036.wav,blues,melancholic,132,blues_blues.00036.wav
../data/raw/blues/blues_blues.00037.wav,blues/blues_blues.00037.wav,blues,melancholic,132,blues_blues.00037.wav
../data/raw/blues/blues_blues.00038.wav,blues/blues_blues.00038.wav,blues,melancholic,132,blues_blues.00038.wav
../data/raw/blues/blues_blues.00039.wav,blues/blues_blues.00039.wav,blues,melancholic,132,blues_blues.00039.wav
../data/raw/blues/blues_blues.00040.wav,blues/blues_blues.00040.wav,blues,melancholic,132,blues_blues.00040.wav
../data/raw/blues/blues_blues.00041.wav,blues/blues_blues.00041.wav,blues,melancholic,132,blues_blues.00041.wav
../data/raw/blues/blues_blues.00042.wav,blues/blues_blues.00042.wav,blues,melancholic,132,blues_blues.00042.wav
../data/raw/blues/blues_blues.00043.wav,blues/blues_blues.00043.wav,blues,melancholic,132,blues_blues.00043.wav
../data/raw/blues/blues_blues.00044.wav,blues/blues_blues.00044.wav,blues,melancholic,132,blues_blues.00044.wav
../data/raw/blues/blues_blues.00045.wav,blues/blues_blues.00045.wav,blues,melancholic,132,blues_blues.00045.wav
../data/raw/blues/blues_blues.00046.wav,blues/blues_blues.00046.wav,blues,melancholic,132,blues_blues.00046.wav
../data/raw/blues/blues_blues.00047.wav,blues/blues_blues.00047.wav,blues,melancholic,132,blues_blues.00047.wav
../data/raw/blues/blues_blues.00048.wav,blues/blues_blues.00048.wav,blues,melancholic,132,blues_blues.00048.wav
../data/raw/blues/blues_blues.00049.wav,blues/blues_blues.00049.wav,blues,melancholic,132,blues_blues.00049.wav
../data/raw/blues/blues_blues.00050.wav,blues/blues_blues.00050.wav,blues,melancholic,132,blues_blues.00050.wav
../data/raw/blues/blues_blues.00051.wav,blues/blues_blues.00051.wav,blues,melancholic,132,blues_blues.00051.wav
../data/raw/blues/blues_blues.00052.wav,blues/blues_blues.00052.wav,blues,melancholic,132,blues_blues.00052.wav
../data/raw/blues/blues_blues.00053.wav,blues/blues_blues.00053.wav,blues,melancholic,132,blues_blues.00053.wav
../data/raw/blues/blues_blues.00054.wav,blues/blues_blues.00054.wav,blues,melancholic,132,blues_blues.00054.wav
../data/raw/blues/blues_blues.00055.wav,blues/blues_blues.00055.wav,blues,melancholic,132,blues_blues.00055.wav
../data/raw/blues/blues_blues.00056.wav,blues/blues_blues.00056.wav,blues,melancholic,132,blues_blues.00056.wav
../data/raw/blues/blues_blues.00057.wav,blues/blues_blues.00057.wav,blues,melancholic,132,blues_blues.00057.wav
../data/raw/blues/blues_blues.00058.wav,blues/blues_blues.00058.wav,blues,melancholic,132,blues_blues.00058.wav
../data/raw/blues/blues_blues.00059.wav,blues/blues_blues.00059.wav,blues,melancholic,132,blues_blues.00059.wav
../data/raw/blues/blues_blues.00060.wav,blues/blues_blues.00060.wav,blues,melancholic,132,blues_blues.00060.wav
../data/raw/blues/blues_blues.00061.wav,blues/blues_blues.00061.wav,blues,melancholic,132,blues_blues.00061.wav
../data/raw/blues/blues_blues.00062.wav,blues/blues_blues.00062.wav,blues,melancholic,132,blues_blues.00062.wav
../data/raw/blues/blues_blues.00063.wav,blues/blues_blues.00063.wav,blues,melancholic,132,blues_blues.00063.wav
../data/raw/blues/blues_blues.00064.wav,blues/blues_blues.00064.wav,blues,melancholic,132,blues_blues.00064.wav
../data/raw/blues/blues_blues.00065.wav,blues/blues_blues.00065.wav,blues,melancholic,132,blues_blues.00065.wav
../data/raw/blues/blues_blues.00066.wav,blues/blues_blues.00066.wav,blues,melancholic,132,blues_blues.00066.wav
../data/raw/blues/blues_blues.00067.wav,blues/blues_blues.00067.wav,blues,melancholic,132,blues_blues.00067.wav
../data/raw/blues/blues_blues.00068.wav,blues/blues_blues.00068.wav,blues,melancholic,132,blues_blues.00068.wav
../data/raw/blues/blues_blues.00069.wav,blues/blues_blues.00069.wav,blues,melancholic,132,blues_blues.00069.wav
../data/raw/blues/blues_blues.00070.wav,blues/blues_blues.00070.wav,blues,melancholic,132,blues_blues.00070.wav
../data/raw/blues/blues_blues.00071.wav,blues/blues_blues.00071.wav,blues,melancholic,132,blues_blues.00071.wav
../data/raw/blues/blues_blues.00072.wav,blues/blues_blues.00072.wav,blues,melancholic,132,blues_blues.00072.wav
../data/raw/blues/blues_blues.00073.wav,blues/blues_blues.00073.wav,blues,melancholic,132,blues_blues.00073.wav
../data/raw/blues/blues_blues.00074.wav,blues/blues_blues.00074.wav,blues,melancholic,132,blues_blues.00074.wav
../data/raw/blues/blues_blues.00075.wav,blues/blues_blues.00075.wav,blues,melancholic,132,blues_blues.00075.wav
../data/raw/blues/blues_blues.00076.wav,blues/blues_blues.00076.wav,blues,melancholic,132,blues_blues.00076.wav
../data/raw/blues/blues_blues.00077.wav,blues/blues_blues.00077.wav,blues,melancholic,132,blues_blues.00077.wav
../data/raw/blues/blues_blues.00078.wav,blues/blues_blues.00078.wav,blues,melancholic,132,blues_blues.00078.wav
../data/raw/blues/blues_blues.00079.wav,blues/blues_blues.00079.wav,blues,melancholic,132,blues_blues.00079.wav
../data/raw/blues/blues_blues.00080.wav,blues/blues_blues.00080.wav,blues,melancholic,132,blues_blues.00080.wav
../data/raw/blues/blues_blues.00081.wav,blues/blues_blues.00081.wav,blues,melancholic,132,blues_blues.00081.wav
../data/raw/blues/blues_blues.00082.wav,blues/blues_blues.00082.wav,blues,melancholic,132,blues_blues.00082.wav
../data/raw/blues/blues_blues.00083.wav,blues/blues_blues.00083.wav,blues,melancholic,132,blues_blues.00083.wav
../data/raw/blues/blues_blues.00084.wav,blues/blues_blues.00084.wav,blues,melancholic,132,blues_blues.00084.wav
../data/raw/blues/blues_blues.00085.wav,blues/blues_blues.00085.wav,blues,melancholic,132,blues_blues.00085.wav
../data/raw/blues/blues_blues.00086.wav,blues/blues_blues.00086.wav,blues,melancholic,132,blues_blues.00086.wav
../data/raw/blues/blues_blues.00087.wav,blues/blues_blues.00087.wav,blues,melancholic,132,blues_blues.00087.wav
../data/raw/blues/blues_blues.00088.wav,blues/blues_blues.00088.wav,blues,melancholic,132,blues_blues.00088.wav
../data/raw/blues/blues_blues.00089.wav,blues/blues_blues.00089.wav,blues,melancholic,132,blues_blues.00089.wav
../data/raw/blues/blues_blues.00090.wav,blues/blues_blues.00090.wav,blues,melancholic,132,blues_blues.00090.wav
../data/raw/blues/blues_blues.00091.wav,blues/blues_blues.00091.wav,blues,melancholic,132,blues_blues.00091.wav
../data/raw/blues/blues_blues.00092.wav,blues/blues_blues.00092.wav,blues,melancholic,132,blues_blues.00092.wav
../data/raw/blues/blues_blues.00093.wav,blues/blues_blues.00093.wav,blues,melancholic,132,blues_blues.00093.wav
../data/raw/blues/blues_blues.00094.wav,blues/blues_blues.00094.wav,blues,melancholic,132,blues_blues.00094.wav
../data/raw/blues/blues_blues.00095.wav,blues/blues_blues.00095.wav,blues,melancholic,132,blues_blues.00095.wav
../data/raw/blues/blues_blues.00096.wav,blues/blues_blues.00096.wav,blues,melancholic,132,blues_blues.00096.wav
../data/raw/blues/blues_blues.00097.wav,blues/blues_blues.00097.wav,blues,melancholic,132,blues_blues.00097.wav
../data/raw/blues/blues_blues.00098.wav,blues/blues_blues.00098.wav,blues,melancholic,132,blues_blues.00098.wav
../data/raw/blues/blues_blues.00099.wav,blues/blues_blues.00099.wav,blues,melancholic,132,blues_blues.00099.wav
../data/raw/classical/classical_classical.00024.wav,classical/classical_classical.00024.wav,classical,calm,132,classical_classical.00024.wav
../data/raw/classical/classical_classical.00025.wav,classical/classical_classical.00025.wav,classical,calm,132,classical_classical.00025.wav
../data/raw/classical/classical_classical.00026.wav,classical/classical_classical.00026.wav,classical,calm,132,classical_classical.00026.wav
../data/raw/classical/classical_classical.00027.wav,classical/classical_classical.00027.wav,classical,calm,132,classical_classical.00027.wav
../data/raw/classical/classical_classical.00028.wav,classical/classical_classical.00028.wav,classical,calm,132,classical_classical.00028.wav
../data/raw/classical/classical_classical.00029.wav,classical/classical_classical.00029.wav,classical,calm,132,classical_classical.00029.wav
../data/raw/classical/classical_classical.00030.wav,classical/classical_classical.00030.wav,classical,calm,132,classical_classical.00030.wav
../data/raw/classical/classical_classical.00031.wav,classical/classical_classical.00031.wav,classical,calm,132,classical_classical.00031.wav
../data/raw/classical/classical_classical.00032.wav,classical/classical_classical.00032.wav,classical,calm,132,classical_classical.00032.wav
../data/raw/classical/classical_classical.00033.wav,classical/classical_classical.00033.wav,classical,calm,132,classical_classical.00033.wav
../data/raw/classical/classical_classical.00034.wav,classical/classical_classical.00034.wav,classical,calm,132,classical_classical.00034.wav
../data/raw/classical/classical_classical.00035.wav,classical/classical_classical.00035.wav,classical,calm,132,classical_classical.00035.wav
../data/raw/classical/classical_classical.00036.wav,classical/classical_classical.00036.wav,classical,calm,132,classical_classical.00036.wav
../data/raw/classical/classical_classical.00037.wav,classical/classical_classical.00037.wav,classical,calm,132,classical_classical.00037.wav
../data/raw/classical/classical_classical.00038.wav,classical/classical_classical.00038.wav,classical,calm,132,classical_classical.00038.wav
../data/raw/classical/classical_classical.00039.wav,classical/classical_classical.00039.wav,classical,calm,132,classical_classical.00039.wav
../data/raw/classical/classical_classical.00040.wav,classical/classical_classical.00040.wav,classical,calm,132,classical_classical.00040.wav
../data/raw/classical/classical_classical.00041.wav,classical/classical_classical.00041.wav,classical,calm,132,classical_classical.00041.wav
../data/raw/classical/classical_classical.00042.wav,classical/classical_classical.00042.wav,classical,calm,132,classical_classical.00042.wav
../data/raw/classical/classical_classical.00043.wav,classical/classical_classical.00043.wav,classical,calm,132,classical_classical.00043.wav
../data/raw/classical/classical_classical.00044.wav,classical/classical_classical.00044.wav,classical,calm,132,classical_classical.00044.wav
../data/raw/classical/classical_classical.00045.wav,classical/classical_classical.00045.wav,classical,calm,132,classical_classical.00045.wav
../data/raw/classical/classical_classical.00046.wav,classical/classical_classical.00046.wav,classical,calm,132,classical_classical.00046.wav
../data/raw/classical/classical_classical.00047.wav,classical/classical_classical.00047.wav,classical,calm,132,classical_classical.00047.wav
../data/raw/classical/classical_classical.00048.wav,classical/classical_classical.00048.wav,classical,calm,132,classical_classical.00048.wav
../data/raw/classical/classical_classical.00049.wav,classical/classical_classical.00049.wav,classical,calm,132,classical_classical.00049.wav
../data/raw/classical/classical_classical.00050.wav,classical/classical_classical.00050.wav,classical,calm,132,classical_classical.00050.wav
../data/raw/classical/classical_classical.00051.wav,classical/classical_classical.00051.wav,classical,calm,132,classical_classical.00051.wav
../data/raw/classical/classical_classical.00052.wav,classical/classical_classical.00052.wav,classical,calm,132,classical_classical.00052.wav
../data/raw/classical/classical_classical.00053.wav,classical/classical_classical.00053.wav,classical,calm,132,classical_classical.00053.wav
../data/raw/classical/classical_classical.00054.wav,classical/classical_classical.00054.wav,classical,calm,132,classical_classical.00054.wav
../data/raw/classical/classical_classical.00055.wav,classical/classical_classical.00055.wav,classical,calm,132,classical_classical.00055.wav
../data/raw/classical/classical_classical.00056.wav,classical/classical_classical.00056.wav,classical,calm,132,classical_classical.00056.wav
../data/raw/classical/classical_classical.00057.wav,classical/classical_classical.00057.wav,classical,calm,132,classical_classical.00057.wav
../data/raw/classical/classical_classical.00058.wav,classical/classical_classical.00058.wav,classical,calm,132,classical_classical.00058.wav
../data/raw/classical/classical_classical.00059.wav,classical/classical_classical.00059.wav,classical,calm,132,classical_classical.00059.wav
../data/raw/classical/classical_classical.00060.wav,classical/classical_classical.00060.wav,classical,calm,132,classical_classical.00060.wav
../data/raw/classical/classical_classical.00061.wav,classical/classical_classical.00061.wav,classical,calm,132,classical_classical.00061.wav
../data/raw/classical/classical_classical.00062.wav,classical/classical_classical.00062.wav,classical,calm,132,classical_classical.00062.wav
../data/raw/classical/classical_classical.00063.wav,classical/classical_classical.00063.wav,classical,calm,132,classical_classical.00063.wav
../data/raw/classical/classical_classical.00064.wav,classical/classical_classical.00064.wav,classical,calm,132,classical_classical.00064.wav
../data/raw/classical/classical_classical.00065.wav,classical/classical_classical.00065.wav,classical,calm,132,classical_classical.00065.wav
../data/raw/classical/classical_classical.00066.wav,classical/classical_classical.00066.wav,classical,calm,132,classical_classical.00066.wav
../data/raw/classical/classical_classical.00067.wav,classical/classical_classical.00067.wav,classical,calm,132,classical_classical.00067.wav
../data/raw/classical/classical_classical.00068.wav,classical/classical_classical.00068.wav,classical,calm,132,classical_classical.00068.wav
../data/raw/classical/classical_classical.00069.wav,classical/classical_classical.00069.wav,classical,calm,132,classical_classical.00069.wav
../data/raw/classical/classical_classical.00070.wav,classical/classical_classical.00070.wav,classical,calm,132,classical_classical.00070.wav
../data/raw/classical/classical_classical.00071.wav,classical/classical_classical.00071.wav,classical,calm,132,classical_classical.00071.wav
../data/raw/classical/classical_classical.00072.wav,classical/classical_classical.00072.wav,classical,calm,132,classical_classical.00072.wav
../data/raw/classical/classical_classical.00073.wav,classical/classical_classical.00073.wav,classical,calm,132,classical_classical.00073.wav
../data/raw/classical/classical_classical.00074.wav,classical/classical_classical.00074.wav,classical,calm,132,classical_classical.00074.wav
../data/raw/classical/classical_classical.00075.wav,classical/classical_classical.00075.wav,classical,calm,132,classical_classical.00075.wav
../data/raw/classical/classical_classical.00076.wav,classical/classical_classical.00076.wav,classical,calm,132,classical_classical.00076.wav
../data/raw/classical/classical_classical.00077.wav,classical/classical_classical.00077.wav,classical,calm,132,classical_classical.00077.wav
../data/raw/classical/classical_classical.00078.wav,classical/classical_classical.00078.wav,classical,calm,132,classical_classical.00078.wav
../data/raw/classical/classical_classical.00079.wav,classical/classical_classical.00079.wav,classical,calm,132,classical_classical.00079.wav
../data/raw/classical/classical_classical.00080.wav,classical/classical_classical.00080.wav,classical,calm,132,classical_classical.00080.wav
../data/raw/classical/classical_classical.00081.wav,classical/classical_classical.00081.wav,classical,calm,132,classical_classical.00081.wav
../data/raw/classical/classical_classical.00082.wav,classical/classical_classical.00082.wav,classical,calm,132,classical_classical.00082.wav
../data/raw/classical/classical_classical.00083.wav,classical/classical_classical.00083.wav,classical,calm,132,classical_classical.00083.wav
../data/raw/classical/classical_classical.00084.wav,classical/classical_classical.00084.wav,classical,calm,132,classical_classical.00084.wav
../data/raw/classical/classical_classical.00085.wav,classical/classical_classical.00085.wav,classical,calm,132,classical_classical.00085.wav
../data/raw/classical/classical_classical.00086.wav,classical/classical_classical.00086.wav,classical,calm,132,classical_classical.00086.wav
../data/raw/classical/classical_classical.00087.wav,classical/classical_classical.00087.wav,classical,calm,132,classical_classical.00087.wav
../data/raw/classical/classical_classical.00088.wav,classical/classical_classical.00088.wav,classical,calm,132,classical_classical.00088.wav
../data/raw/classical/classical_classical.00089.wav,classical/classical_classical.00089.wav,classical,calm,132,classical_classical.00089.wav
../data/raw/classical/classical_classical.00090.wav,classical/classical_classical.00090.wav,classical,calm,132,classical_classical.00090.wav
../data/raw/classical/classical_classical.00091.wav,classical/classical_classical.00091.wav,classical,calm,132,classical_classical.00091.wav
../data/raw/classical/classical_classical.00092.wav,classical/classical_classical.00092.wav,classical,calm,132,classical_classical.00092.wav
../data/raw/classical/classical_classical.00093.wav,classical/classical_classical.00093.wav,classical,calm,132,classical_classical.00093.wav
../data/raw/classical/classical_classical.00094.wav,classical/classical_classical.00094.wav,classical,calm,132,classical_classical.00094.wav
../data/raw/classical/classical_classical.00095.wav,classical/classical_classical.00095.wav,classical,calm,132,classical_classical.00095.wav
../data/raw/classical/classical_classical.00096.wav,classical/classical_classical.00096.wav,classical,calm,132,classical_classical.00096.wav
../data/raw/classical/classical_classical.00097.wav,classical/classical_classical.00097.wav,classical,calm,132,classical_classical.00097.wav
../data/raw/classical/classical_classical.00098.wav,classical/classical_classical.00098.wav,classical,calm,132,classical_classical.00098.wav
../data/raw/classical/classical_classical.00099.wav,classical/classical_classical.00099.wav,classical,calm,132,classical_classical.00099.wav
../data/raw/classical/classical_classical.00000.wav,classical/classical_classical.00000.wav,classical,calm,132,classical_classical.00000.wav
../data/raw/classical/classical_classical.00001.wav,classical/classical_classical.00001.wav,classical,calm,132,classical_classical.00001.wav
../data/raw/classical/classical_classical.00002.wav,classical/classical_classical.00002.wav,classical,calm,132,classical_classical.00002.wav
../data/raw/classical/classical_classical.00003.wav,classical/classical_classical.00003.wav,classical,calm,132,classical_classical.00003.wav
../data/raw/classical/classical_classical.00004.wav,classical/classical_classical.00004.wav,classical,calm,132,classical_classical.00004.wav
../data/raw/classical/classical_classical.00005.wav,classical/classical_classical.00005.wav,classical,calm,132,classical_classical.00005.wav
../data/raw/classical/classical_classical.00006.wav,classical/classical_classical.00006.wav,classical,calm,132,classical_classical.00006.wav
../data/raw/classical/classical_classical.00007.wav,classical/classical_classical.00007.wav,classical,calm,132,classical_classical.00007.wav
../data/raw/classical/classical_classical.00008.wav,classical/classical_classical.00008.wav,classical,calm,132,classical_classical.00008.wav
../data/raw/classical/classical_classical.00009.wav,classical/classical_classical.00009.wav,classical,calm,132,classical_classical.00009.wav
../data/raw/classical/classical_classical.00010.wav,classical/classical_classical.00010.wav,classical,calm,132,classical_classical.00010.wav
../data/raw/classical/classical_classical.00011.wav,classical/classical_classical.00011.wav,classical,calm,132,classical_classical.00011.wav
../data/raw/classical/classical_classical.00012.wav,classical/classical_classical.00012.wav,classical,calm,132,classical_classical.00012.wav
../data/raw/classical/classical_classical.00013.wav,classical/classical_classical.00013.wav,classical,calm,132,classical_classical.00013.wav
../data/raw/classical/classical_classical.00014.wav,classical/classical_classical.00014.wav,classical,calm,132,classical_classical.00014.wav
../data/raw/classical/classical_classical.00015.wav,classical/classical_classical.00015.wav,classical,calm,132,classical_classical.00015.wav
../data/raw/classical/classical_classical.00016.wav,classical/classical_classical.00016.wav,classical,calm,132,classical_classical.00016.wav
../data/raw/classical/classical_classical.00017.wav,classical/classical_classical.00017.wav,classical,calm,132,classical_classical.00017.wav
../data/raw/classical/classical_classical.00018.wav,classical/classical_classical.00018.wav,classical,calm,132,classical_classical.00018.wav
../data/raw/classical/classical_classical.00019.wav,classical/classical_classical.00019.wav,classical,calm,132,classical_classical.00019.wav
../data/raw/classical/classical_classical.00020.wav,classical/classical_classical.00020.wav,classical,calm,132,classical_classical.00020.wav
../data/raw/classical/classical_classical.00021.wav,classical/classical_classical.00021.wav,classical,calm,132,classical_classical.00021.wav
../data/raw/classical/classical_classical.00022.wav,classical/classical_classical.00022.wav,classical,calm,132,classical_classical.00022.wav
../data/raw/classical/classical_classical.00023.wav,classical/classical_classical.00023.wav,classical,calm,132,classical_classical.00023.wav
../data/raw/country/country_country.00052.wav,country/country_country.00052.wav,country,melancholic,132,country_country.00052.wav
../data/raw/country/country_country.00053.wav,country/country_country.00053.wav,country,melancholic,132,country_country.00053.wav
../data/raw/country/country_country.00054.wav,country/country_country.00054.wav,country,melancholic,132,country_country.00054.wav
../data/raw/country/country_country.00055.wav,country/country_country.00055.wav,country,melancholic,132,country_country.00055.wav
../data/raw/country/country_country.00056.wav,country/country_country.00056.wav,country,melancholic,132,country_country.00056.wav
../data/raw/country/country_country.00057.wav,country/country_country.00057.wav,country,melancholic,132,country_country.00057.wav
../data/raw/country/country_country.00058.wav,country/country_country.00058.wav,country,melancholic,132,country_country.00058.wav
../data/raw/country/country_country.00059.wav,country/country_country.00059.wav,country,melancholic,132,country_country.00059.wav
../data/raw/country/country_country.00060.wav,country/country_country.00060.wav,country,melancholic,132,country_country.00060.wav
../data/raw/country/country_country.00061.wav,country/country_country.00061.wav,country,melancholic,132,country_country.00061.wav
../data/raw/country/country_country.00062.wav,country/country_country.00062.wav,country,melancholic,132,country_country.00062.wav
../data/raw/country/country_country.00063.wav,country/country_country.00063.wav,country,melancholic,132,country_country.00063.wav
../data/raw/country/country_country.00064.wav,country/country_country.00064.wav,country,melancholic,132,country_country.00064.wav
../data/raw/country/country_country.00065.wav,country/country_country.00065.wav,country,melancholic,132,country_country.00065.wav
../data/raw/country/country_country.00066.wav,country/country_country.00066.wav,country,melancholic,132,country_country.00066.wav
../data/raw/country/country_country.00067.wav,country/country_country.00067.wav,country,melancholic,132,country_country.00067.wav
../data/raw/country/country_country.00068.wav,country/country_country.00068.wav,country,melancholic,132,country_country.00068.wav
../data/raw/country/country_country.00069.wav,country/country_country.00069.wav,country,melancholic,132,country_country.00069.wav
../data/raw/country/country_country.00070.wav,country/country_country.00070.wav,country,melancholic,132,country_country.00070.wav
../data/raw/country/country_country.00071.wav,country/country_country.00071.wav,country,melancholic,132,country_country.00071.wav
../data/raw/country/country_country.00072.wav,country/country_country.00072.wav,country,melancholic,132,country_country.00072.wav
../data/raw/country/country_country.00073.wav,country/country_country.00073.wav,country,melancholic,132,country_country.00073.wav
../data/raw/country/country_country.00074.wav,country/country_country.00074.wav,country,melancholic,132,country_country.00074.wav
../data/raw/country/country_country.00075.wav,country/country_country.00075.wav,country,melancholic,132,country_country.00075.wav
../data/raw/country/country_country.00076.wav,country/country_country.00076.wav,country,melancholic,132,country_country.00076.wav
../data/raw/country/country_country.00077.wav,country/country_country.00077.wav,country,melancholic,132,country_country.00077.wav
../data/raw/country/country_country.00078.wav,country/country_country.00078.wav,country,melancholic,132,country_country.00078.wav
../data/raw/country/country_country.00079.wav,country/country_country.00079.wav,country,melancholic,132,country_country.00079.wav
../data/raw/country/country_country.00080.wav,country/country_country.00080.wav,country,melancholic,132,country_country.00080.wav
../data/raw/country/country_country.00081.wav,country/country_country.00081.wav,country,melancholic,132,country_country.00081.wav
../data/raw/country/country_country.00082.wav,country/country_country.00082.wav,country,melancholic,132,country_country.00082.wav
../data/raw/country/country_country.00083.wav,country/country_country.00083.wav,country,melancholic,132,country_country.00083.wav
../data/raw/country/country_country.00084.wav,country/country_country.00084.wav,country,melancholic,132,country_country.00084.wav
../data/raw/country/country_country.00085.wav,country/country_country.00085.wav,country,melancholic,132,country_country.00085.wav
../data/raw/country/country_country.00086.wav,country/country_country.00086.wav,country,melancholic,132,country_country.00086.wav
../data/raw/country/country_country.00087.wav,country/country_country.00087.wav,country,melancholic,132,country_country.00087.wav
../data/raw/country/country_country.00088.wav,country/country_country.00088.wav,country,melancholic,132,country_country.00088.wav
../data/raw/country/country_country.00089.wav,country/country_country.00089.wav,country,melancholic,132,country_country.00089.wav
../data/raw/country/country_country.00090.wav,country/country_country.00090.wav,country,melancholic,132,country_country.00090.wav
../data/raw/country/country_country.00091.wav,country/country_country.00091.wav,country,melancholic,132,country_country.00091.wav
../data/raw/country/country_country.00092.wav,country/country_country.00092.wav,country,melancholic,132,country_country.00092.wav
../data/raw/country/country_country.00093.wav,country/country_country.00093.wav,country,melancholic,132,country_country.00093.wav
../data/raw/country/country_country.00094.wav,country/country_country.00094.wav,country,melancholic,132,country_country.00094.wav
../data/raw/country/country_country.00095.wav,country/country_country.00095.wav,country,melancholic,132,country_country.00095.wav
../data/raw/country/country_country.00096.wav,country/country_country.00096.wav,country,melancholic,132,country_country.00096.wav
../data/raw/country/country_country.00097.wav,country/country_country.00097.wav,country,melancholic,132,country_country.00097.wav
../data/raw/country/country_country.00098.wav,country/country_country.00098.wav,country,melancholic,132,country_country.00098.wav
../data/raw/country/country_country.00099.wav,country/country_country.00099.wav,country,melancholic,132,country_country.00099.wav
../data/raw/country/country_country.00000.wav,country/country_country.00000.wav,country,melancholic,132,country_country.00000.wav
../data/raw/country/country_country.00001.wav,country/country_country.00001.wav,country,melancholic,132,country_country.00001.wav
../data/raw/country/country_country.00002.wav,country/country_country.00002.wav,country,melancholic,132,country_country.00002.wav
../data/raw/country/country_country.00003.wav,country/country_country.00003.wav,country,melancholic,132,country_country.00003.wav
