original_file,genre,emotion,segment_id,start_time,end_time,duration
../data/raw/metal/metal_metal.00039.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00040.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00041.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00042.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00043.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00044.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00045.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00046.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00047.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00048.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00049.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00050.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00051.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00052.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00053.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00054.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00055.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00056.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00057.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00058.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00059.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00060.wav,metal,energetic,0,0,3,3
../data/raw/metal/metal_metal.00061.wav,metal,energetic,0,0,3,3
../data/raw/disco/disco_disco.00000.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00001.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00002.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00003.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00004.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00005.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00006.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00007.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00008.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00009.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00010.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00011.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00012.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00013.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00014.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00015.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00016.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00017.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00018.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00019.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00020.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00021.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00022.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00023.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00024.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00025.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00026.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00027.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00028.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00029.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00030.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00031.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00032.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00033.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00034.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00035.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00036.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00037.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00038.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00039.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00040.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00041.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00042.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00043.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00044.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00045.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00046.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00047.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00048.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00049.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00050.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00051.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00052.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00053.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00054.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00055.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00056.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00057.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00058.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00059.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00060.wav,disco,energetic,0,0,3,3
../data/raw/disco/disco_disco.00061.wav,disco,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00000.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00001.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00002.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00003.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00004.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00005.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00006.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00007.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00008.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00009.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00010.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00011.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00012.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00013.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00014.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00015.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00016.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00017.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00018.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00019.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00020.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00021.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00022.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00023.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00024.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00025.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00026.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00027.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00028.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00029.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00030.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00031.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00032.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00033.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00034.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00035.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00036.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00037.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00038.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00039.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00040.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00041.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00042.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00043.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00044.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00045.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00046.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00047.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00048.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00049.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00050.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00051.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00052.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00053.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00054.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00055.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00056.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00057.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00058.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00059.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00060.wav,hiphop,energetic,0,0,3,3
../data/raw/hiphop/hiphop_hiphop.00061.wav,hiphop,energetic,0,0,3,3
../data/raw/classical/classical_classical.00000.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00001.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00002.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00003.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00004.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00005.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00006.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00007.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00008.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00009.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00010.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00011.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00012.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00013.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00014.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00015.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00016.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00017.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00018.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00019.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00020.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00021.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00022.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00023.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00024.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00025.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00026.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00027.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00028.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00029.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00030.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00031.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00032.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00033.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00034.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00035.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00036.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00037.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00038.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00039.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00040.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00041.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00042.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00043.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00044.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00045.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00046.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00047.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00048.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00049.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00050.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00051.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00052.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00053.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00054.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00055.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00056.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00057.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00058.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00059.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00060.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00061.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00062.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00063.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00064.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00065.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00066.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00067.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00068.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00069.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00070.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00071.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00072.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00073.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00074.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00075.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00076.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00077.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00078.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00079.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00080.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00081.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00082.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00083.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00084.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00085.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00086.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00087.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00088.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00089.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00090.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00091.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00092.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00093.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00094.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00095.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00096.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00097.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00098.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00099.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00100.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00101.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00102.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00103.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00104.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00105.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00106.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00107.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00108.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00109.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00110.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00111.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00112.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00113.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00114.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00115.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00116.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00117.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00118.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00119.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00120.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00121.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00122.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00123.wav,classical,calm,0,0,3,3
../data/raw/classical/classical_classical.00124.wav,classical,calm,0,0,3,3
../data/raw/jazz/jazz_jazz.00000.wav,jazz,calm,0,0,3,3
../data/raw/jazz/jazz_jazz.00001.wav,jazz,calm,0,0,3,3
../data/raw/jazz/jazz_jazz.00002.wav,jazz,calm,0,0,3,3
